movieId,title,genres,title,genres
538,Six Degrees of Separation (1993),Drama,기름떡볶이,가공식품 요리|자취 초보 요리|한식 요리|볶음요리|간식/야식|15분 요리
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,김치돈까스나베,실생활 요리|일식 요리|자취 초보 요리|퓨전요리|돼지고기|혼밥 요리|김치요리|찌개요리|간단 재료 요리|10분 요리
540,Sliver (1993),Thriller,맥팝,술안주|닭고기|튀김요리|간식/야식
541,Blade Runner (1982),Action|Sci-Fi|Thriller,옥수수전,나들이 요리|자취 초보 요리|한식 요리|간식/야식|움짤 레시피|간단 재료 요리|전/부침요리|5분 요리
542,Son in Law (1993),Comedy|Drama|Romance,낫토비빔밥,실생활 요리|일식 요리|자취 초보 요리|콩/두부 요리|혼밥 요리|다이어트 요리|움짤 레시피|채소밥/비빔밥|10분 요리
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,엔젤 부리또,실생활 요리|샌드위치|채소류 요리|면역력 강화|멕시칸 요리
544,Striking Distance (1993),Action|Crime,마늘빵,빵/케이크|양식 요리|자취 초보 요리|간식/야식
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,단호박 크랜배리 샐러드,양식 요리|채소류 요리|자취 초보 요리|퓨전요리|샐러드요리|혼밥 요리|다이어트 요리|간식/야식|15분 요리|간단 재료 요리|10분 요리|5분 요리|아이 간식|간편 메인반찬
547,Surviving the Game (1994),Action|Adventure|Thriller,참치부르스케타,샌드위치|양식 요리|파티/명절요리|자취 초보 요리|빈혈 예방|수산가공품
548,Terminal Velocity (1994),Action|Mystery|Thriller,시저 샐러드,파티/명절요리|닭고기|퓨전요리|샐러드요리|다이어트 요리
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,모짜렐라치즈샐러드,손님 접대 요리|나들이 요리|채소류 요리|술안주|파티/명절요리|자취 초보 요리|퓨전요리|샐러드요리|혼밥 요리|간식/야식|달걀/유제품 요리|15분 요리|간단 재료 요리
550,Threesome (1994),Comedy|Romance,오징어덮밥,실생활 요리|수산물|한식 요리|덮밥/국밥|혼밥 요리|간단 재료 요리
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,미니핫도그,자취 초보 요리|한식 요리|간식/야식|15분 요리|간단 재료 요리|햄/소시지|햄버거/핫도그
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,시금치또띠아피자,양식 요리|채소류 요리|면역력 강화|피자|간식/야식|움짤 레시피|아이 간식
553,Tombstone (1993),Action|Drama|Western,키위소스와즉석토스트,빵/케이크|가공식품 요리|나들이 요리|양념/소스/잼|간식/야식|간단 재료 요리
554,Trial by Jury (1994),Crime|Drama|Thriller,구운계란,실생활 요리|구이요리|자취 초보 요리|퓨전요리|간식/야식|달걀/유제품 요리|간단 재료 요리
555,True Romance (1993),Crime|Thriller,오이물김치,채소류 요리|움짤 레시피|김장
556,"War Room, The (1993)",Documentary,견과류정과,채소류 요리|술안주|자취 초보 요리|한식 요리|간식/야식|과자/쿠키|움짤 레시피|간단 재료 요리
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,소세지빵,양식 요리|튀김요리|간단 재료 요리|햄/소시지|햄버거/핫도그|아이 간식
559,"Paris, France (1993)",Comedy,어묵잡채,실생활 요리|한식 요리|볶음요리|움짤 레시피|수산가공품|간편 메인반찬
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,치킨스톡리조또,손님 접대 요리|실생활 요리|양식 요리|닭고기|볶음밥/오므라이스
562,Welcome to the Dollhouse (1995),Comedy|Drama,고등어묵은지조림,실생활 요리|자취 초보 요리|한식 요리|생선|조림요리|간단 재료 요리
563,Germinal (1993),Drama|Romance,불닭 또띠아 피자,손님 접대 요리|파티/명절요리|자취 초보 요리|닭고기|퓨전요리|피자|간식/야식|움짤 레시피|간단 재료 요리|10분 요리|5분 요리|아이 간식
564,Chasers (1994),Comedy,LCHF 대패삼겹숙주볶음,실생활 요리|한식 요리|볶음요리|돼지고기|혼밥 요리|다이어트 요리|동영상 레시피
565,Cronos (1993),Drama|Horror,브라운 돈까스소스,손님 접대 요리|가공식품 요리|실생활 요리|양식 요리|채소류 요리|파티/명절요리|양념/소스/잼|퓨전요리|돼지고기|튀김요리|혼밥 요리|간식/야식|달걀/유제품 요리|스튜/스프요리
567,Kika (1993),Comedy|Drama,라면샐러드,실생활 요리|자취 초보 요리|한식 요리|샐러드요리|한식면|15분 요리
568,Bhaji on the Beach (1993),Comedy|Drama,Tofu Salad,실생활 요리|자취 초보 요리|한식 요리|샐러드요리|콩/두부 요리|혼밥 요리|다이어트 요리|간식/야식|간단 재료 요리|10분 요리|봄|아이 성장/발육 |아이 간식|간편 메인반찬
569,Little Big League (1994),Comedy|Drama,참치주먹밥,실생활 요리|자취 초보 요리|한식 요리|빈혈 예방|김밥/롤/주먹밥/초밥|수산가공품
571,"Wedding Gift, The (1994)",Drama|Romance,바나나치즈랩,손님 접대 요리|파티/명절요리|자취 초보 요리|과일 요리|퓨전요리|간식/야식|15분 요리|간단 재료 요리|아이 간식
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,간단 떡볶이,가공식품 요리|자취 초보 요리|한식 요리|볶음요리|간식/야식
574,Spanking the Monkey (1994),Comedy|Drama,호박고구마 맛탕,실생활 요리|자취 초보 요리|한식 요리|빈혈 예방|간식/야식|조림요리|간단 재료 요리|아이 간식
575,"Little Rascals, The (1994)",Children|Comedy,치즈피자,자취 초보 요리|닭고기|퓨전요리|피자|간식/야식|동영상 레시피
577,Andre (1994),Adventure|Children|Drama,카키후라이 ,일식 요리|수산물|술안주|튀김요리|움짤 레시피
580,Princess Caraboo (1994),Drama,황태라면,가공식품 요리|자취 초보 요리|한식 요리|국물면요리|움짤 레시피|간단 재료 요리|해장요리
581,"Celluloid Closet, The (1995)",Documentary,와사비무절임,채소류 요리|술안주|자취 초보 요리|한식 요리|15분 요리|젓갈/장아찌
582,M챕tisse (Caf챕 au Lait) (1993),Comedy|Drama,잔멸치 볶음,실생활 요리|자취 초보 요리|한식 요리|볶음요리|혼밥 요리|움짤 레시피|간단 재료 요리|수산가공품|아이 성장/발육 
585,"Brady Bunch Movie, The (1995)",Comedy,항정살 김치볶음밥,실생활 요리|한식 요리|볶음요리|돼지고기|혼밥 요리|김치요리|움짤 레시피|볶음밥/오므라이스
586,Home Alone (1990),Children|Comedy,단짠단짠 순살치킨,자취 초보 요리|닭고기|퓨전요리|튀김요리|간식/야식|간단 재료 요리|동영상 레시피
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,냉소바,실생활 요리|일식 요리|혼밥 요리|국물면요리|일식면|여름|동영상 레시피
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,시바카레,동남아/인도 요리|가공식품 요리|쇠고기|실생활 요리|자취 초보 요리|덮밥/국밥|혼밥 요리
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,김밥,나들이 요리|한식 요리|간식/야식|햄/소시지|김밥/롤/주먹밥/초밥
590,Dances with Wolves (1990),Adventure|Drama|Western,에그 인 포테이토,자취 초보 요리|혼밥 요리|움짤 레시피|15분 요리|간단 재료 요리
592,Batman (1989),Action|Crime|Thriller,브런치,빵/케이크|손님 접대 요리|실생활 요리|면역력 강화
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,오이미음,채소류 요리|자취 초보 요리|한식 요리|간단 재료 요리|10분 요리|죽/미음|동영상 레시피|이유식 초기
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical, 쑥 인절미,자취 초보 요리|한식 요리|간식/야식|동영상 레시피|두통해소|신경 안정
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,컵 오믈렛,자취 초보 요리|퓨전요리|혼밥 요리|간식/야식|달걀/유제품 요리|10분 요리|동영상 레시피
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,김장아찌,자취 초보 요리|한식 요리|15분 요리|수산가공품|젓갈/장아찌
597,Pretty Woman (1990),Comedy|Romance,꼬막무침,실생활 요리|수산물|한식 요리|나물/무침|간단 재료 요리|간편 메인반찬
599,"Wild Bunch, The (1969)",Adventure|Western,토마토냉면,자취 초보 요리|한식 요리|퓨전요리|혼밥 요리|간식/야식|한식면|비빔면요리|동영상 레시피
600,Love and a .45 (1994),Action|Comedy|Crime,블루베리 치아씨드 머핀,빵/케이크|파티/명절요리|간식/야식|달걀/유제품 요리|움짤 레시피
603,"Bye Bye, Love (1995)",Comedy,콩나물불고기,실생활 요리|한식 요리|볶음요리|돼지고기|간단 재료 요리
605,One Fine Day (1996),Drama|Romance,복분자 요거트 소르베,손님 접대 요리|파티/명절요리|자취 초보 요리|과일 요리|면역력 강화|달걀/유제품 요리|움짤 레시피|15분 요리|간단 재료 요리|아이스크림|요거트|아이 간식
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,단호박백숙,손님 접대 요리|실생활 요리|국/탕요리|채소류 요리|자취 초보 요리|한식 요리|닭고기|움짤 레시피|간단 재료 요리
608,Fargo (1996),Comedy|Crime|Drama|Thriller,수제비 라면,실생활 요리|자취 초보 요리|한식 요리|혼밥 요리|국물면요리|한식면|15분 요리|간단 재료 요리
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,과일후렌치파이,과일 요리|퓨전요리|간식/야식|과자/쿠키|동영상 레시피
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,살사 토마토 냉 파스타,양식 요리|채소류 요리|파티/명절요리|자취 초보 요리|서양식면|다이어트 요리|비빔면요리|15분 요리
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,콩떡,파티/명절요리|자취 초보 요리|한식 요리|콩/두부 요리|간단 재료 요리
612,"Pallbearer, The (1996)",Comedy,콩불,실생활 요리|한식 요리|볶음요리|돼지고기|15분 요리|간편 메인반찬
613,Jane Eyre (1996),Drama|Romance,토마토뚝배기,손님 접대 요리|채소류 요리|퓨전요리|찌개요리|동영상 레시피
614,Loaded (1994),Drama|Thriller,크레페,손님 접대 요리|실생활 요리|양식 요리|달걀/유제품 요리|동영상 레시피
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,어묵 버섯잡채,실생활 요리|자취 초보 요리|한식 요리|볶음요리|혼밥 요리|움짤 레시피|15분 요리|간단 재료 요리|수산가공품|간편 메인반찬
616,"Aristocats, The (1970)",Animation|Children,쫄순두부,자취 초보 요리|한식 요리|콩/두부 요리|혼밥 요리|국물면요리|한식면|움짤 레시피|간단 재료 요리|해장요리
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama, 진미채볶음,실생활 요리|자취 초보 요리|한식 요리|볶음요리|혼밥 요리|움짤 레시피|15분 요리|간단 재료 요리|수산가공품
619,Ed (1996),Comedy,김치두루치기,실생활 요리|한식 요리|볶음요리|돼지고기|15분 요리
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,묵사발,가공식품 요리|자취 초보 요리|한식 요리|간식/야식|움짤 레시피|10분 요리
621,My Favorite Season (1993),Drama,베이컨 치즈 주먹밥구이,가공식품 요리|자취 초보 요리|한식 요리|간식/야식|김밥/롤/주먹밥/초밥
626,"Thin Line Between Love and Hate, A (1996)",Comedy,돼지불고기,실생활 요리|한식 요리|볶음요리|돼지고기
627,"Last Supper, The (1995)",Drama|Thriller,치킨롤스테이크,손님 접대 요리|실생활 요리|양식 요리|구이요리|파티/명절요리|닭고기
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,아구탕,실생활 요리|국/탕요리|자취 초보 요리|한식 요리|움짤 레시피|생선|간단 재료 요리
630,Carried Away (1996),Drama|Romance,삼겹 라이스 샐러드,손님 접대 요리|채소류 요리|자취 초보 요리|한식 요리|퓨전요리|샐러드요리|혼밥 요리|움짤 레시피|간단 재료 요리
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,허브치킨꼬치,구이요리|술안주|한식 요리|닭고기|간식/야식
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,오이샐러드빵,손님 접대 요리|실생활 요리|샌드위치|나들이 요리|파티/명절요리|자취 초보 요리|퓨전요리|혼밥 요리|간식/야식|간단 재료 요리|10분 요리|간편 메인반찬
633,Denise Calls Up (1995),Comedy,두루치기,실생활 요리|한식 요리|볶음요리|돼지고기
635,"Family Thing, A (1996)",Comedy|Drama,어묵볶음,실생활 요리|자취 초보 요리|한식 요리|볶음요리|혼밥 요리|움짤 레시피|15분 요리|간단 재료 요리|수산가공품
637,Sgt. Bilko (1996),Comedy,삼겹살숙주볶음,실생활 요리|한식 요리|볶음요리|돼지고기
638,Jack and Sarah (1995),Romance,주꾸미볶음,술안주|자취 초보 요리|한식 요리|볶음요리|15분 요리|봄
639,Girl 6 (1996),Comedy|Drama,해물쟁반짜장,실생활 요리|자취 초보 요리|한식 요리|볶음요리|혼밥 요리|볶음면요리|한식면
640,Diabolique (1996),Drama|Thriller,치킨 스테이크,손님 접대 요리|실생활 요리|양식 요리|구이요리|자취 초보 요리|한식 요리|닭고기|퓨전요리|동영상 레시피
647,Courage Under Fire (1996),Action|Crime|Drama|War,갈릭바질바게트,빵/케이크|실생활 요리|나들이 요리|양식 요리|자취 초보 요리|면역력 강화|간식/야식|15분 요리|이국적인맛
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,병아리콩 치즈,양식 요리|구이요리|자취 초보 요리|한식 요리|퓨전요리|콩/두부 요리|혼밥 요리|다이어트 요리|간식/야식|15분 요리|간단 재료 요리|10분 요리|5분 요리|암 예방|피부 재생|눈 건강|고혈압 극복|미백효과|당뇨 극복
650,Moll Flanders (1996),Drama,건빵볶음,가공식품 요리|자취 초보 요리|한식 요리|간식/야식|과자/쿠키|10분 요리
651,"Superweib, Das (1996)",Comedy,묵은지 볶음,실생활 요리|한식 요리|볶음요리|김치요리|동영상 레시피
653,Dragonheart (1996),Action|Adventure|Fantasy,맥 앤 치즈,양식 요리|술안주|파티/명절요리|서양식면|간식/야식|움짤 레시피
656,Eddie (1996),Comedy,마늘쫑새우볶음,실생활 요리|한식 요리|면역력 강화|볶음요리|혼밥 요리|수산가공품
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,만두그라탕,실생활 요리|구이요리|자취 초보 요리|퓨전요리|간단 재료 요리|만두요리
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,치즈소스 가래떡구이,구이요리|양념/소스/잼|자취 초보 요리|한식 요리|간식/야식|간단 재료 요리|아이 성장/발육 |요거트|겨울|아이 간식
